"year","weight","best_num_players","age_rec","games.MfgPlaytime","score"
2016,3.0533,4,13.2,120,7.54825
2012,2.2632,0,12,45,6.9732
2012,3.5885,4,14.2307692307692,120,7.68413
2014,3.5333,0,14,540,7.27541
2012,2.6,0,10,60,5.94352
2012,1.7612,7,11.8026315789474,30,7.56414
2012,3.22,5,11.7142857142857,90,7.06394
2012,2,0,10,20,5.7925
2012,2.1667,0,8,45,6.51698
2012,1.4375,0,12,20,6.03154
2012,3.0515,0,11.1428571428571,120,6.91826
2014,2,0,8.75,20,6.28387
2013,2.2351,2,10.3076923076923,120,7.67462
2012,2,0,12,50,7.32922
2013,1.5909,0,8,30,6.43358
2012,3.1111,0,16,0,7.11705
2012,2.05,0,9,20,6.26607
2014,2.5,0,14,60,6.33148
2011,2.4,0,10.6666666666667,40,8.23649
2012,2.2526,3,10.8,60,6.69813
2012,2.5061,2,11.5384615384615,30,6.83867
2012,1,0,6,30,5.26585
2019,2,0,18,60,6.21667
2011,1.0435,0,5.45454545454545,30,6.12302
2012,1.25,0,12,15,6.33528
2013,2.697,0,16,90,8.01645
2012,2.3636,0,12,180,7.83717
2013,2.2857,0,7,30,7.9853
2012,3.6571,0,14.5,120,7.70417
2014,2.6667,0,8,45,6.78611
2013,1.125,0,10,20,5.64167
2012,2.3333,0,5.5,90,5.63134
2012,1.4714,0,10,30,6.00168
2019,2.8,0,12,115,7.79884
2012,1.8571,0,16,30,6.31598
2012,1.7,0,14,60,6.27162
2012,1.4615,0,11.3333333333333,30,6.50619
2012,1.5455,0,12,30,6.44423
2012,1.7273,0,12,30,6.71746
2012,1.8333,0,16,30,6.3129
2012,2.125,0,14,120,6.64407
2012,2.5,0,16,120,6.05522
2013,2.2667,0,8.4,45,6.65774
2012,1.6667,0,6.25,20,6.08947
2012,2.1667,0,16,90,6.46433
2016,3.4286,0,16,240,7.50009
2012,2.5155,4,8.66666666666667,60,6.5024
2013,1.6154,0,12,90,6.34147
2012,1.7,0,8.85714285714286,30,5.10768
2012,2.4194,0,12,60,6.15331
2012,2.7368,0,6.66666666666667,45,6.61678
2012,1.3182,0,8,15,5.91651
2012,2.4399,3,9.57377049180328,60,7.56408
2013,3.4111,2,12,150,7.42501
2012,0,0,12,20,5.9
2011,1.1724,0,10,15,5.45827
2012,1.125,0,3,15,6.64096
2012,1.0435,0,8.8,30,6.35953
2013,1,0,8,30,6.81765
2012,1.3714,0,6.85714285714286,25,6.55317
2012,2.1667,0,7,45,6.56335
2012,1.1916,4,7.7867298578199,20,7.23317
2012,1.9091,0,12,50,7.02976
2012,2.05,0,10,30,6.02802
2012,2.8659,0,10.5454545454545,90,7.33069
2012,1,0,6.5,15,5.92111
2012,1.0986,4,7.55555555555556,25,7.04889
2012,1,0,5,15,6.7443
2013,1.825,0,9,45,6.53411
2012,2.7143,0,10,60,6.43217
2012,1.9429,0,8.66666666666667,20,5.72575
2012,1.3333,0,14,30,4.77983
2012,1.6333,0,13,60,6.71444
2012,1.1667,0,7,10,6.27542
2012,2.614,4,10.3809523809524,60,7.16593
2012,3,0,11.3333333333333,30,6.19283
2012,1,0,4,20,5.45093
2012,1.2857,0,12,30,6.09597
2012,3.3,0,12,120,7.31048
2012,2.7037,0,12,60,6.2304
2008,1,0,8,15,5.89385
2012,3,0,13,120,6.15916
2013,2.25,0,16,300,6.7
2013,3.5,0,12,0,7.21
2013,2.5714,0,15,90,7.05682
2012,2.4483,0,10.6666666666667,60,7.04134
2013,3.4211,0,14,200,7.02818
2011,1.3824,4,6.55555555555556,20,7.09161
2009,1,0,6,15,6.50394
2012,1.75,0,6.33333333333333,30,6.08425
2012,1.8,0,10,45,5.33784
2012,1.5,0,8,30,6.18373
2012,1.9167,0,8,60,5.17133
2012,1.2,0,7,15,6.37019
2012,1.25,0,7.33333333333333,30,6.10429
2012,2.6154,0,12,60,6.79574
2012,2.3333,0,12,180,7.70513
2012,1,0,5,60,4.5382
2012,1,0,4,1,8.38298
2012,1,0,12,30,6.0475
2012,3.5,0,13.5,120,7.2078
2018,2.8333,0,11.3333333333333,90,6.80744
2012,2.2,0,10,20,6.80816
2012,2.2857,0,10,60,5.19941
2015,4.02,0,12.5,120,7.50129
2015,1.6667,0,10.6666666666667,30,6.57775
2010,4.4091,0,12,360,7.38514
2012,1.5312,0,8.33333333333333,40,6.00954
2012,1.7143,0,12,30,5.61905
2012,1.1667,0,6,30,6.12263
2012,1.2222,0,8,30,6.26842
2014,2.875,0,11,45,6.75611
2012,1,0,2.5,15,5.43036
2012,1.4,0,6.5,30,5.67297
2012,1.4865,0,13.7142857142857,60,6.36501
2012,1.375,0,8,30,5.6329
2012,1.4,0,8,60,7.16689
2012,1.0714,0,6,25,5.9758
2012,1.1579,0,7,20,5.93231
2012,1.5714,0,8,45,6.06417
2012,1.25,0,8,30,5.89303
2014,2.5625,0,12.5,60,5.93746
2012,1.1364,0,3.62962962962963,25,6.66946
2012,1.12,0,6.33333333333333,20,6.32979
2012,1.3333,0,8,20,5.77243
2013,1.6562,0,11.25,30,6.60936
2012,1.1493,0,6.05263157894737,15,6.56942
2011,1.2131,0,6,15,6.51782
2012,1.75,0,6.33333333333333,20,6.05
2012,2.375,0,11,90,6.51135
2013,2.3333,0,12,90,6.04164
2013,2.1951,0,9.71428571428571,30,5.63339
2014,3.7,0,14,60,8.21938
2015,3.3377,3,13.8461538461538,360,8.15993
2012,3.75,0,14,120,7.4973
2012,1.12,0,8,15,5.97904
2012,1.8529,0,7.33333333333333,40,7.49811
2012,2.75,0,12,240,8.02
2012,1.8571,0,13,20,6.27631
2016,3.6724,2,12,45,8.04719
2012,3.7955,0,13.1428571428571,120,6.80524
2012,2,0,10,25,6.48075
2013,2,0,13.3333333333333,60,5.91012
2011,1,0,4,15,5.00444
2012,1,0,4.33333333333333,10,5.78462
2012,1.2,0,7,10,5.26711
2013,2,0,12,45,5.84237
2012,2.5,0,11,60,6.72654
2016,2.75,0,11.1428571428571,60,6.87183
2012,2.0667,0,9,20,6.72795
2012,1.1155,4,7.25581395348837,15,6.87151
2012,2.1818,0,12,120,6.40407
2014,3.7468,4,13.4782608695652,120,7.32214
2012,1.3333,0,8,15,5.78852
2013,1.9,0,8,30,6.59536
2012,1.068,0,9.71428571428571,15,6.78245
2013,2.7647,0,11.4285714285714,60,6.3359
2012,1.4065,5,9.48979591836735,15,7.00062
2012,1.632,3,8.67741935483871,20,6.57378
2012,2.8333,0,14,120,7.45714
2012,1.6667,0,8.66666666666667,25,6.96696
2013,1.1429,0,6,25,5.26588
2013,3.6429,0,14.6666666666667,120,8.0936
2013,2.4286,0,9,10,6.79815
2012,2,0,8,15,6.0907
2015,3.7778,0,10,150,7.06421
2012,1,0,6.33333333333333,20,5.67567
2012,2.3,0,12,45,6.37472
2012,1.125,0,3,15,5.398
2012,1,0,3,10,5.36788
2012,1.2222,0,7,15,6.72917
2013,3.6,0,13.3333333333333,90,6.17111
2012,0,0,2.66666666666667,10,5.42026
2012,1.375,0,8,30,6.21258
2012,1.7333,0,9.33333333333333,45,7.15271
2012,1.6429,0,9,25,6.07356
2012,3.0044,3,12.2666666666667,240,7.15947
2012,2.6667,0,10.5,60,6.65659
2012,1.5,0,8,45,4.4434
2012,1.2727,0,4.66666666666667,15,6.00374
2012,1,0,17,30,6.41714
2013,1.8438,4,9.04347826086956,30,6.2777
2012,1,0,10,20,5.32941
2013,2.45,0,10.5,70,6.43495
2013,2.7778,0,16,120,7.03889
2013,3,0,16,0,6.28
2011,2.5405,0,10,60,7.65434
2012,1,0,10,30,3.92128
2012,1.25,0,8,15,6.3425
2014,1.6,0,10,60,5.19573
2015,3.2792,3,14.05,300,7.66984
2014,2.8182,0,13.3333333333333,120,7.52076
2012,3.2609,0,12,180,7.94528
2012,1.5,0,8,15,5.70732
2013,3.7812,0,15.5,900,7.6818
2012,1.6154,0,8.66666666666667,45,5.83571
2012,1,0,18,90,5.01885
2012,1.6667,0,8.66666666666667,120,8.32353
2013,1.413,0,8,20,5.68077
2012,2.875,0,12,90,6.66038
2012,1,0,2,15,6.24082
2013,3.2258,0,12,90,6.98518
2012,2,0,12,30,5.33021
2012,2.0685,2,10.625,45,6.90847
2013,2,0,10,30,5.92073
2013,2,0,10,30,6.40041
2012,3.4667,0,11.6,150,7.70393
2013,2.9,0,14,90,6.71494
2012,1.875,0,6,5,5.98444
2012,1.2812,0,6.5,30,6.22105
2014,2.7738,3,11.2794117647059,45,7.65046
2012,1,0,2,5,5.84681
2015,3.233,4,13.7142857142857,90,6.6999
2012,1.75,0,8,30,6.22143
2012,2.8462,0,12,0,7.16735
2012,1.32,0,6.2,20,6.45076
2012,1,0,8,0,5.58919
2013,2.6667,0,10,60,6.89181
2014,2.6154,0,12,90,6.4562
2012,2.2069,0,11.3333333333333,70,6.48245
2013,2.7127,4,10.5890410958904,90,7.19748
2012,2.2,0,12,180,3.68983
1998,1,0,6,0,5.39048
2016,3,0,10.6666666666667,150,6.95371
2012,1.3333,0,5,10,3.98333
2011,1.5,0,12,5,5.57857
2013,1.8889,0,8,45,6.77173
2011,1,0,2.66666666666667,5,5.09136
2013,2.2558,0,9.6,90,5.97179
2013,1.1646,4,6.43165467625899,15,7.04065
2014,3.5455,0,12,360,7.51025
2012,1.9167,0,8,15,6.16044
2013,3.1467,4,11.3333333333333,90,6.82048
2012,3.8125,0,12.4,120,7.08816
2013,2.5,0,8,45,5.43521
2012,1.0909,0,8,45,6.20777
2014,3.0891,4,12,120,6.82873
2012,1.1579,0,6,10,5.63144
2012,2.5,0,11,45,6.12988
2011,1,0,4,10,5.28629
2016,3.1,0,14.6666666666667,420,8.00745
2012,1.9167,0,14,45,5.97713
2013,2,0,9.33333333333333,30,6.73757
2013,2.5,0,12,60,6.58342
2012,1.5,0,6,15,7.64706
2013,3.1183,4,11.7777777777778,60,7.24099
2012,2,0,9.33333333333333,60,6.51918
2013,2.7347,4,13.6666666666667,180,7.23265
2012,1.25,0,6,0,6.19444
2012,3.25,0,10,30,7.46875
2017,2,0,10,60,6.76026
2012,1.1111,0,6,30,6.52195
2016,3.0333,4,11.3333333333333,90,6.85462
2015,2,1,13.3548387096774,20,6.86949
2012,1.5455,0,14.3333333333333,45,6.55487
2015,4,0,16,360,7.65347
2013,1.4252,14,11.2,20,6.99292
2013,3,0,10,120,6.90385
2013,1.5756,4,6.93333333333333,25,6.91409
2012,1,0,7,10,5.09423
2013,2.65,0,14.5,30,8.05418
2014,2.3333,0,12,60,7.92657
2012,1.2,0,10,20,5.51935
2013,2,0,11,60,5.90543
2013,1.3636,0,8,40,5.52993
2013,1.7778,0,10,30,5.70273
2013,1.6667,0,8,45,6.39104
2013,2.2,0,9,20,5.99966
2012,1.4286,0,10,30,6.7065
2013,1.7963,0,8.8,30,6.49104
2013,2.1371,0,10.3333333333333,45,7.2481
2013,1.1,0,10,15,4.60934
2013,3.25,0,16,90,8.10204
2012,3.4,0,10,0,3.39236
2012,1.25,0,5.66666666666667,45,7.07635
2012,0,0,8,30,7.12326
2012,2.5,0,13.3333333333333,90,6.87135
2014,1.5,0,8,60,6.17981
2013,1.8,0,8,30,5.70777
2012,1.4762,0,9.14285714285714,30,6.33613
2012,3.3077,0,14,360,8.25
2013,4,0,14.5,360,8.3
2012,1.5,0,6,45,6.08209
2012,1.9,0,8,30,6.6059
2014,3.5693,2,12.2666666666667,240,7.8734
2000,1.1042,0,8.4,20,6.54684
2012,2.9322,0,10.5714285714286,90,6.93834
2014,2.8208,4,12.3636363636364,60,7.15378
2012,1,0,12,90,5.66742
2010,1,0,14,15,5.23163
2013,2.5,0,18.3333333333333,90,7.1187
2013,2.1538,0,11,120,7.24622
2013,2,0,9.33333333333333,75,5.77812
2014,2.75,0,14,960,7.47273
2012,3,0,12,50,5.93333
2013,1.2632,0,5.4,15,5.48394
2013,1.197,0,4.73076923076923,20,6.44805
2014,3.0244,0,13,120,6.85435
2015,3.1667,0,16,180,7.62909
2012,1.1414,6,8.36363636363636,20,7.16809
2014,4.2593,0,14,480,7.96011
2016,1.25,0,5.5,20,6.81864
2013,3.5333,0,16,840,8.02069
2013,1,0,4,15,5.76562
2012,1.8519,0,11,45,6.96172
2013,2.4444,0,12,90,6.17003
2013,2.434,0,10.2222222222222,30,7.01365
2013,2.75,0,16,240,6.125
2013,2,0,9.8,40,6.85006
2013,1.1429,0,8,30,5.17799
2013,2.0499,4,7.96666666666667,45,7.12602
2013,1,0,4.5,20,6.62636
2013,1.2917,0,10,30,5.49345
2012,1.9286,0,19.1666666666667,30,4.90417
2013,2.1765,0,14,90,6.90171
2014,2.1364,0,7.86666666666667,20,6.76189
2013,1.6,0,12,60,6.71579
2014,2.9091,0,16,30,7.07015
2013,1,0,13,45,6.28774
2013,1.0588,0,5,30,6.21386
2013,1.6667,0,8,20,5.88438
2013,1.3333,0,8,20,5.11946
2013,1.3333,0,8,20,6.36471
2013,1.3667,4,7.18181818181818,40,6.98067
2013,1.5455,0,7,20,6.42289
2013,1,0,6,20,5.32036
2013,1,0,6,30,5.26622
2013,1.8333,0,10,30,6.33865
2013,1.5,0,6,60,5.34833
2013,1.0667,0,5,15,5.75238
2013,1.1304,0,5.5,30,6.19394
2013,3.0909,0,10.2,90,6.94185
2012,1,0,3.5,0,4.82742
2013,1,0,8,10,5.83396
2012,1.1429,0,6,15,5.39887
2013,1.9615,0,7.33333333333333,90,6.78229
2013,1,0,2.5,15,5.845
2013,1.625,0,5,30,5.48745
2013,1.3333,0,7.6,30,6.01555
2013,1,0,6,0,5.22188
2014,1.4262,0,8.75,45,6.49645
2013,3.25,0,12,0,7.85909
2013,1,0,3,10,6.21389
2013,2.5714,0,11,90,7.06965
2013,2.7438,3,10.6285714285714,60,7.42596
2013,1.875,0,16,60,7.65644
2012,1,0,2.14285714285714,5,6.45988
2013,1.8333,0,10,60,5.95227
2016,3.093,0,14.5,120,7.87917
2015,1.1963,4,6.92857142857143,30,6.92154
2013,1.1667,0,8,20,5.11404
2013,1.25,0,5,20,5.43615
2014,2.05,0,10.2,60,6.7908
2012,2,0,8,30,5.95818
2013,1.681,4,7.7,90,6.15652
2013,1.5789,0,8,60,6.14065
2012,3.75,0,12,60,7.86458
2013,1.6667,0,10,40,6.80805
2013,1.4426,4,9.6,40,6.7242
2014,2,0,6,20,6.24737
2013,2,0,10,20,7.21765
2013,2.125,0,8.66666666666667,45,5.86353
2014,2.0909,0,12.5,30,5.43201
2013,3.1064,0,11.6,120,6.55596
2013,2.2414,0,11.3333333333333,30,6.20552
2013,2.897,4,12,75,7.06652
2013,1.3958,0,10.5,20,6.59315
2013,1.6366,4,7.38181818181818,30,6.73857
2013,1,0,6.33333333333333,20,6.10813
2013,1.1029,0,5.625,15,6.82664
2013,1,0,12,15,5.93835
2014,1.4615,0,16,40,4.78137
2013,1,0,4,15,3.51069
2013,1,0,6,20,5.73684
2013,1,0,8,30,4.1093
2013,1.9821,0,8.66666666666667,45,6.62793
2013,1,0,4,20,5.29402
2013,2.25,0,8,60,6.4003
2013,2.9817,4,11,90,7.46141
2013,2.6667,0,11.5,45,7.06206
2013,1.3333,0,5.4,20,6.53846
2014,2.5,0,11.6666666666667,90,7.13231
2013,1.375,0,6,30,4.96551
2013,2.4667,0,14.4,240,7.54
2013,2,0,16,30,7.23205
2013,3.1471,5,12.4666666666667,90,7.46165
2013,3.3125,0,12.5,60,6.61449
2013,2.84,0,12,120,5.46844
2013,1.125,0,10,5,5.5075
2013,1.1875,0,8,15,6.57369
2014,3,4,12,75,6.57348
2013,1,0,8,20,6.08437
2013,1.4545,0,8.5,10,6.0734
2014,3.3103,0,10.4,60,5.6915
2013,2.7,0,10.8,90,6.74017
2013,1.8824,0,10,60,6.68974
2013,1.05,0,4.65625,20,6.13074
2013,1.8,0,9,40,6.77612
2013,1.0455,0,4.75,10,5.55997
2013,1.45,0,8,20,6.42704
2013,3,0,12.6666666666667,0,7.81379
2013,1,0,11,35,6.10597
2013,1,0,8,0,4.42727
2013,2.6861,3,12,60,7.38367
2013,1,0,4,15,6.2641
2012,1,0,9,30,6.0351
2013,1,0,5,5,5.81081
2013,1,0,7,20,5.36027
2013,2.3125,0,12,60,6.1254
2013,2.5789,0,12,90,6.31406
2013,2.955,3,11.9016393442623,240,7.39427
2013,2.4375,0,11.5555555555556,120,6.92522
2012,1.5,0,6,40,6.34848
2013,1.5556,0,10,15,5.27308
2013,2,0,10,20,5.52348
2013,1.5,0,9,15,6.066
2013,2.2754,0,11.6666666666667,30,7.16924
2014,1.5714,0,14.6666666666667,30,5.39152
2013,1.8246,0,9,45,5.79465
2013,3.5,0,12,120,6.69274
2014,3.2302,3,12.5263157894737,120,7.45048
2015,2.1,0,10,45,6.38408
2013,2.8889,0,10,90,7.38649
2014,2.3333,0,10,60,6.72173
2013,1.8571,0,11.3333333333333,25,6.26357
2015,2.2941,0,8,60,7.3355
2013,3.3333,0,13,120,7.91667
2013,2.8333,0,12.6666666666667,60,6.50472
2013,1.5217,0,8,60,7.04979
2015,2.5,0,10,120,6.59743
2013,1,0,8,30,5.5
2013,1,0,7,10,5.62088
2013,1.3341,2,6.85714285714286,15,6.11123
2013,2.7778,0,8,30,5.95
2013,1.3,0,10,60,7.05326
2013,2.4615,0,13.5,120,7.67453
2013,2.1,0,8,45,6.18216
2012,1.6667,0,8,30,6.23235
2013,1.5314,7,9.36842105263158,30,6.60499
2013,2.4286,0,10,60,6.23706
2013,3.1034,0,11,120,6.94759
2014,1.375,0,13,20,7.06483
2013,2.9444,0,11.3333333333333,30,8.13269
2013,1.9286,0,14,45,5.69908
2013,3.8571,0,14.5,150,6.65783
2015,2.6,0,12,20,6.35825
2015,2.5556,0,11,120,6.37
2015,3.6905,0,12.5,120,7.24658
2013,1.6279,0,10,40,6.59111
2012,1.375,0,8,20,6.03667
2014,2.8182,0,7.05882352941176,15,3.8948
2015,1.5,0,8,45,5.36852
2019,4.5833,0,16,120,8.21624
2013,1.22,0,10.6666666666667,15,5.91009
2014,2.8333,0,14,90,6.14931
2014,3.1818,0,12,60,6.77068
2013,3.2045,0,12,90,7.10096
2013,2.1667,0,10,60,6.48984
2013,2.375,0,8,20,6.65885
2012,1.4,0,4,15,5.78644
2012,1.3846,0,6.33333333333333,20,5.94477
2013,2.2857,0,6,45,5.87583
2014,2.2,0,11.3333333333333,45,5.80909
2013,1.7692,0,8.8,30,7.09328
2013,2.4,0,12,30,8.30114
2014,3.3846,0,15,180,5.29619
2013,2.7111,2,11.7142857142857,60,7.50367
2013,1.4,0,6,15,5.23196
2012,1,0,6,15,5.49239
2012,1.3333,0,6.5,60,6.49228
2013,1.5,0,8,90,6.65093
2013,1.5,0,8,30,5.07273
2014,1.5,0,8,45,6.02842
2013,3.5793,3,11.6,90,7.43237
2014,1.7778,3,9.6,40,6.6201
2015,3.1429,0,12,90,7.59774
2015,3.1457,4,12.4444444444444,120,7.90005
2014,2.74,0,9.33333333333333,60,7.71807
2014,2.5143,0,10.4,60,6.60492
2014,2.3514,0,10,45,7.60283
2010,2.2,0,6,40,7.42208
2012,2.8235,4,10.1818181818182,120,8.18279
2014,2.5,0,12,60,6.34965
2014,3.0678,0,11.7,90,7.92006
2015,2.5455,0,8.4,80,8.9964
2009,2.5,0,8,60,6.85836
2013,2.2,0,9,50,6.25041
2013,2.8889,0,11.3333333333333,60,5.73565
2014,2.1429,0,4,10,7.05638
2013,2.5,0,10,40,6.69645
2013,1.087,0,7.8,30,5.56275
2015,2.5556,0,9.33333333333333,30,6.25372
2015,2.2308,0,12,75,7.36315
2013,3.3091,0,12.5,120,7.09684
2014,1.8333,0,8,30,5.72561
2013,1.6818,0,7.33333333333333,60,6.52699
2013,1.3636,0,8.66666666666667,30,5.92244
2014,3.8239,4,11.3548387096774,120,6.6098
2016,2,0,12,60,6.67018
2013,1.8667,3,10,20,6.62029
2013,1,0,14,30,6.89429
2014,1.5714,0,12,40,5.98681
2013,2.9208,5,11.8823529411765,120,7.41006
2013,1.8214,0,8,40,6.20706
2013,2.125,0,10.8333333333333,60,5.73266
2013,3.3367,3,12.0425531914894,120,7.48482
2013,2,0,12.6666666666667,60,6.05367
2013,1,0,2.75,20,5.7138
2013,1.6667,0,8,20,6.69275
2013,1.1429,0,6,15,6.03705
2011,2,0,8,45,7.27759
2012,2.0317,0,7.66666666666667,100,7.78212
2014,2.4216,3,10.5,90,6.52939
2013,1.3333,0,14,60,4.15771
2012,1.6,0,5.5,30,6.89851
2014,2.7692,0,10,75,6.50945
2012,2.1667,0,10.6666666666667,45,6.34202
2012,1,0,16,10,5.17391
2013,1,0,18,30,5.62787
2013,1.3857,0,9.6,20,6.31993
2013,1.0952,0,8.16666666666667,15,5.72152
2013,1.6836,4,8.45161290322581,30,6.81809
2015,2.1587,2,9.68888888888889,30,7.36647
2013,1.6667,0,8,30,6.87561
2013,2,0,8,60,5.89014
2013,2.3125,0,11.3333333333333,45,6.94972
2013,0,0,2.66666666666667,0,5.73902
2013,2.9167,0,10,60,7.13944
2015,1.5,0,10,60,5.5
2013,2.4,0,11.5,30,7.80769
2013,1.24,0,9.6,15,5.95274
2010,2.0909,0,7.83333333333333,30,7.90321
2013,1.2727,0,8.66666666666667,20,4.03478
2013,2.1,0,8,20,5.11573
2013,1,0,8,15,5.77467
2013,2.2308,0,8,30,8.30873
2013,2.4615,0,10,60,5.64971
2013,3.8393,0,13.6666666666667,180,7.46079
2013,1.7143,0,5.5,20,5.72845
2013,2,0,11.6,30,7.05073
2013,1,0,8,15,5.10213
2013,1.25,0,6,20,5.8674
2013,2.6429,0,10.6666666666667,180,6.67849
2013,1.8947,0,6,20,6.77739
2015,2.5077,3,9.69230769230769,75,7.12471
2014,1,0,5,10,6.2611
2013,1.2273,0,13,30,5.70359
2013,1.6,0,14.5,30,6.08126
2013,3.4444,5,13.8333333333333,90,7.18808
2014,1.9962,2,9.68,45,7.17544
2013,1,0,8,20,6.375
2014,3.6,0,12.6666666666667,30,3.92308
2013,1.3333,0,7,45,6.68915
2014,2,0,8,45,5.87707
2013,1.4706,0,7.25,60,5.55867
2013,1.4444,0,7,30,6.03397
2013,2.1429,0,12,20,6.06615
2013,2.2153,4,11.7142857142857,60,6.71124
2013,1.5,0,7.77777777777778,30,6.81544
2013,1.8333,0,8.5,40,7.04636
2013,1.5455,0,12,30,5.79612
2013,1,0,8,30,5.0557
2015,3.5,0,10,120,7.476
2013,2.3678,3,10.8571428571429,40,6.25876
2013,1.4,0,6,20,5.93783
2013,1.3276,0,10,30,6.46302
2013,2.1429,0,6.75,30,6.35455
2006,2.3125,0,8,45,7.56939
2013,2.8333,0,11.8,60,7.36679
2013,2.0891,8,10.5,30,6.77688
2014,2.375,0,11.1428571428571,45,7.29639
2013,3.08,0,12,150,6.92274
2013,2.1778,0,11,45,7.13174
2017,1.9565,0,10,30,7.2808
2010,2.7442,0,16,30,7.93223
2013,1.1818,0,3.8,15,6.06052
2011,2,0,11,20,5.43182
2013,1.5,0,6,20,5.8366
2013,2.25,0,10,0,7.424
2014,2.2857,0,16,0,7.00444
2013,1.6176,0,8,20,6.73425
2014,2.0571,0,9,30,6.30323
2016,2.5,0,12,180,6.97445
2013,2.25,0,12,30,6.46883
2013,1.0303,0,12,30,7.07923
2013,2.25,0,8,40,6.69298
2013,1.1842,0,12.6666666666667,30,6.73395
2013,1.6842,0,9,60,4.79175
2013,1.1905,0,8.66666666666667,15,6.33086
2013,1.974,4,9,32,6.95747
2013,1.4,0,12,30,6.62878
2014,1.0882,0,7,20,5.85966
2013,2.1818,0,9,45,6.17738
2019,3.6832,4,12.4444444444444,120,7.58273
2013,1.9231,0,8.66666666666667,30,6.43442
2013,1.8,0,12,60,7.32793
2013,2.8,0,16,60,7.74375
2014,1.25,0,8.4,20,6.02468
2013,3.1957,0,13.3333333333333,120,5.92272
2012,1.2121,0,8,10,6.14161
2012,2,0,4,20,5.75647
2013,3,0,12,30,6.75866
2013,2.1852,0,11,45,6.86971
2013,1.0909,0,4.66666666666667,15,6.64018
2013,1,0,4.5,15,6.65868
2013,2.1875,0,12,60,5.65
2015,2.6923,0,11,120,5.89134
2014,1.6,0,9.14285714285714,15,6.76685
2014,1.6667,0,6,30,5.71858
2014,1.6,0,10,20,5.87934
2019,2.3333,0,10,60,6.90802
2015,2.725,0,10.6666666666667,90,6.94299
2014,2.1,0,10,45,7.39507
2013,2.1111,0,9.33333333333333,45,7.31182
2014,3.15,0,14.8888888888889,360,7.73593
2013,1.9375,0,12,25,6.4253
2013,2.7385,0,11,90,7.2868
2013,2.5,0,9,60,6.73698
2013,1.75,0,6,10,6.34226
2014,3,0,14,240,6.6973
2014,1.4286,0,8,30,6.05769
2013,1.7328,4,8.72222222222222,45,6.90254
2014,3.2,0,16,0,6.81765
2013,3.2143,0,16,0,7.38519
2014,2.2,0,16,0,6.7931
2013,1,0,5.5,20,6.17768
2013,1.2267,0,6.91666666666667,15,6.45683
2013,1.875,0,8,20,6.43404
2013,2.0882,0,14.6153846153846,60,7.41599
2014,1.4,0,8,15,6.92462
2011,1.5152,0,8.57142857142857,30,6.87369
2013,1.6364,1,8.57142857142857,30,6.68898
2013,2.2535,2,11,45,7.08441
2015,3.1698,0,11.1111111111111,120,6.88706
2013,2.1951,0,12,45,6.75112
2013,1.2,0,8,0,5.71591
2013,2,0,6,15,6.44174
2013,3.2376,4,13,90,7.12299
2015,2.0645,1,11.25,30,6.94461
2015,2.0485,1,11,30,7.10812
2015,1.9,0,10,25,6.80893
2013,2.5185,0,5,60,6.77811
2013,2.5,0,10,180,7.64789
2013,1.6,0,10,50,4.42565
2013,1.1111,0,8,20,6.31484
2013,2.5527,3,10.3636363636364,75,7.28116
2013,2.4528,4,10.4444444444444,60,7.26837
2013,1.9167,0,7,45,5.82218
2014,2,0,14,30,6.28659
2015,3,0,14,150,7.04072
2012,2,0,8.5,30,7.1754
2013,1,0,11,15,6.52228
2013,2.978,2,11.6,80,7.44869
2013,1.2781,6,8.3030303030303,15,6.94018
2013,3.4,0,14,120,6.97891
2013,2.125,0,14,60,6.18875
2013,1,0,8,0,6.23878
2013,1.3333,0,8.6,30,5.16468
2013,2.1739,0,10.6666666666667,45,6.6738
2012,1.5299,4,7.9433962264151,30,6.62445
2014,2.0385,0,11.2,30,6.98397
2013,1.8615,2,8.9,60,6.61454
2013,1.5909,0,8,20,6.75011
2013,1.0556,0,6,20,5.51423
2013,3.7597,4,13.2941176470588,120,7.1219
2013,1,0,21,90,1.04133
2014,4.0934,4,15.1,180,8.0776
2014,1.75,0,6.66666666666667,30,7.00601
2013,2.6429,0,11.2,90,7.45245
2013,1.4286,0,8,45,4.53516
2013,3,3,13.5,60,6.82366
2015,2.3333,0,16,120,7.42206
2013,2.1089,0,9.14285714285714,80,6.61258
2013,2.6875,0,12,60,6.83304
2013,2.7,0,10,60,5.65289
2013,1.7037,0,10,120,6.42512
2013,3.0947,3,11.5,120,7.5904
2014,2,0,10,30,5.60329
2012,1,0,8,45,5.1913
2013,1,0,18,45,6.532
2014,2.75,0,12,60,6.39966
2013,1.4032,0,10,30,6.23989
2013,2.9878,4,11,90,6.93491
2013,1.625,0,5.33333333333333,25,6.37798
2013,1.5,0,8,60,6.19774
2014,2.1,0,11.3333333333333,60,6.70667
2013,1.6667,0,16,90,6.80547
2013,1.0625,0,9.5,15,6.17686
2013,2.381,0,12.4705882352941,20,7.46694
2013,1.9487,0,10,75,6.11552
2013,1.375,0,6,30,6.17551
2013,1.8,0,10,45,7.0363
2013,2.9615,0,13,60,6.23456
2013,1.5,0,7,30,6.52765
2013,2.8319,2,11.25,90,7.07193
2013,1.7931,2,9.2,30,6.49296
2013,2.381,0,11,90,7.07395
2012,3.2667,0,11.3333333333333,60,7.2733
2013,3.1667,0,12.5714285714286,90,7.85996
